season,pos,trb_percent,ast_percent,usg_percent
1993,C,16.6,10,16
1993,PF,12.8,9.7,18.8
1993,PF,13.6,11.8,18.9
1993,PF,11.1,5.3,18.8
1993,PF,10.5,8.9,16.6
1993,SF,8.7,19.6,22.9
1993,SG,3.9,15.3,23.6
1993,SG,5.1,15.5,26.3
1993,PF,16.1,0.8,10.8
1993,SF,11.5,24,23.9
1993,PF,12.4,7.7,19.2
1993,C,17.8,3.4,18
1993,PG,6,21.7,21.1
1993,SG,6.5,14.6,15.4
1993,PG,6.7,25,19.5
1993,PG,4.8,38.1,24.5
1993,C,10.8,2.4,14.3
1993,PF,13.7,6.1,19.5
1993,PF,12.7,10.9,20.6
1993,PF,13.9,5.2,19.2
1993,SF,7.9,9.9,22.7
1993,PG,6.1,33.6,16.3
1993,SG,5,20.2,23.9
1993,PG,5.7,31.1,15.6
1993,SG,7.6,18.6,15.6
1993,SG,7.4,21,16
1993,SG,7.8,16,15.1
1993,C,9.2,11.7,16.4
1993,C,14.6,4.7,21.3
1993,PF,11.5,11.8,27
1993,C,17.1,15,26.4
1993,PG,5.5,31,22.9
1993,PF,26,5.6,10.7
1993,C,13.9,7.3,21
1993,SF,10.2,7,17.8
1993,PF,12.6,8.7,14.4
1993,PF,13.4,6.5,13.6
1993,SF,8.2,9,18.2
1993,C,12.8,9.4,14.8
1993,PF,13.8,23.2,22.1
1993,SG,4.6,14.2,20.7
1993,SF,6,12.2,22.5
1993,C,19.8,6.7,23.1
1993,PG,9.2,22.3,17.1
1993,SF,11,18.8,23
1993,PG,5.3,34.8,18.1
1993,SF,11.1,10.2,21.5
1993,SG,4.6,23.2,14.4
1993,PF,11.6,11.1,21.7
1993,PG,3.7,27.5,18.3
1993,PF,18.4,4.3,7.2
1993,SG,3.9,18.1,20
1993,SG,7,27.3,22.5
1993,SG,6.6,12.7,20
1993,C,11.4,9.5,25.8
1993,SF,10.7,8.2,20.6
1993,SF,11,8.5,20.8
1993,C,15,1.9,12.1
1993,SG,5.5,15.2,19.3
1993,SG,4.6,27.3,26.5
1993,SF,11.8,12,19.3
1993,SG,7.6,8.1,17.6
1993,PG,4.7,49.8,19.9
1993,SG,7.4,33,19.7
1993,PF,19.6,5.9,18
1993,SG,5.5,14.3,23.7
1993,SG,6.8,10.7,15.7
1993,PG,4.4,35.6,25.1
1993,PF,14.2,11.5,17.9
1993,PG,5.4,29.8,19.2
1993,PF,12.2,7.7,23
1993,PF,12.7,7.1,15.3
1993,SG,4.5,12.5,15.4
1993,PF,9.6,10.9,15.5
1993,SF,5.4,7.1,21
1993,PF,16.5,4.6,19.1
1993,PG,6.5,13.1,11.2
1993,SG,7.3,7.8,10.3
1993,PG,6.1,15.1,11.5
1993,SF,12,8.9,22.4
1993,PG,4.6,29.3,19.7
1993,SG,4.8,13.6,22.1
1993,C,16.4,2.4,11.9
1993,PF,14,5.4,20.7
1993,PG,5,24.9,14.2
1993,PG,5.5,29.3,13.3
1993,PG,4.7,22.5,14.7
1993,SF,10.1,14.9,31.9
1993,SF,5.9,12.8,20.7
1993,PF,15.1,4.1,11.9
1993,C,11.6,10.1,17.4
1993,SF,10.7,11.3,15.4
1993,PF,19.9,8.9,22.5
1993,SF,14.8,6.7,17
1993,PG,6.2,39.2,20.4
1993,SF,8.3,16.7,22.3
1993,PF,19,6.6,15.3
1993,SF,8.8,16.7,27.7
1993,SF,6.4,16.2,13.2
1993,SF,6.6,11.5,20.8
1993,SF,6.6,11.8,20.7
1993,SF,6,19.1,24.9
1993,PG,3.1,19.2,10.8
1992,PF,15.2,4.7,20.6
1992,PG,4,21,26.7
1992,C,15.2,3.2,9.6
1992,PG,6.1,31.5,24.2
1992,SF,7.4,8.1,17.5
1992,SF,8.4,13.4,27.6
1992,SG,5.1,18.4,20.5
1992,C,13.6,3.1,18.3
1992,PF,18.2,4.1,17.1
1992,PG,6.2,26.5,22.9
1992,SG,9.7,12.4,24.5
1992,SF,6.5,9,21.5
1992,SG,8.7,23.2,19.8
1992,PG,5.2,28.6,17.4
1992,PG,4.5,19.2,19.5
1992,SG,8.5,15.4,14.3
1992,SF,9.4,6.2,13.3
1992,SG,8.9,11.4,20.1
1992,PG,5.1,35.9,17.2
1992,PF,12.8,5.5,21.5
1992,PF,13.5,8,19.3
1992,PF,12.6,5,21.9
1992,SF,16.5,18.1,25.1
1992,PG,3.5,14,18.4
1992,SG,3.8,14.5,22
1992,C,15.2,5.9,22.2
1992,SF,10.8,5.9,13.9
1992,SF,10.8,5.9,13.8
1992,SF,14.4,4.2,18.2
1992,SF,14.4,26.9,24.7
1992,SG,5,14,24.4
1992,PG,5.6,27.2,19.3
1992,PG,4.5,33.4,12.8
1992,C,10,2.3,6.3
1992,PF,11.4,7.6,16.4
1992,SG,8,14.9,19.3
1992,C,14,12.5,22.5
1992,PG,5.6,27.8,21.5
1992,C,13.2,10.6,15.1
1992,PF,12.6,12.3,20.7
1992,PG,5,27.2,17.8
1992,PG,4.9,25.6,21.6
1992,C,15.1,6.3,17.4
1992,PF,13.7,6.8,12.9
1992,SF,3.7,9.3,12.5
1992,SF,8.6,10.5,11.7
1992,PF,9.7,8.9,17.8
1992,SF,8.6,12,22.4
1992,PF,17.1,5.1,11.9
1992,C,12.8,4.6,15.4
1992,SF,6.5,14.8,25
1992,PF,10.1,5.1,21.2
1992,C,12.7,7.6,17.3
1992,PF,12.6,7.1,20.7
1992,C,13.6,3.5,12.3
1992,PF,11.3,10.7,26.3
1992,PG,5.5,22.1,22.9
1992,PG,5.3,22.1,22.7
1992,SG,10,22,28.8
1992,PG,4.6,22.1,11.6
1992,PF,14.8,14.1,25.1
1992,PG,5.3,27.6,19.8
1992,PG,7.4,27.1,10.9
1992,SF,12,8.9,15.9
1992,SF,11.1,14,23.6
1992,SF,12.2,8,14.4
1992,PG,5.9,26.7,17.5
1992,PF,16,7.7,25.1
1992,SG,6.9,13.2,24.8
1992,C,16,15.3,23.6
1992,PG,4.1,21.9,12
1992,PF,17.4,3,12.7
1992,PF,16.6,4,15.5
1992,SF,5.1,16,26.8
1992,PG,4.6,30.2,18.2
1992,PF,16.8,5.8,21.7
1992,C,14.4,9.5,20.3
1992,C,14.4,4.5,13.3
1992,C,14.5,4.6,13.2
1992,PG,4.6,31.3,21
1992,PG,3.4,29.5,18
1992,PG,4.8,31.6,21.4
1992,SG,9.9,29.9,28.7
1992,C,12.2,6.3,18.8
1992,C,20.6,3.9,13.2
1992,SG,3.3,18.9,23.6
1992,SG,6.7,14.1,26.4
1992,C,13.7,2.5,7.2
1992,SF,7.4,9.1,19.2
1992,C,7.8,5.5,21.6
1992,PG,6.4,14.3,21
1992,SG,8.5,16.6,18.2
1992,SG,7.4,12.7,14
1992,SF,7.7,10,18.1
1992,SF,6.6,7.7,23.8
1992,C,16.1,12,22.6
1992,SG,5.5,13.7,25.6
1992,C,16.8,8.5,27.2
1992,SF,7,8.6,21.4
1992,PF,12.7,11.1,18.9
1992,PG,6.7,21.7,20
1992,PG,5,22.1,23.7
1992,SF,7.9,11.1,20.4
1992,PF,10.2,7.9,13.5
1992,SF,9.1,11.5,22.2
1992,SF,6.3,12.5,18.5
1992,PG,4.6,27.6,18.6
1992,SG,5.6,24.2,15.3
1992,SG,6,22.9,14.7
1992,PF,14,8.2,19.4
1992,SG,5.4,21.7,19.9
1992,PF,13.6,6.8,21.5
1992,SG,7.4,16.6,24.7
1992,SF,7.9,15,24
1992,C,12.7,8.5,18.7
1992,SG,7.1,14.6,20.4
1992,PG,5,37,16.7
1992,PG,4.4,34.7,13.8
1992,PG,4.5,34.7,14.1
1992,SF,9.9,11.1,21.7
1992,PF,16.3,10,15.5
1992,SG,8.9,13.9,21.7
1992,PF,14.9,6,16.8
1992,PG,3.6,24.1,15.1
1992,PF,16.6,4.4,16.6
1992,PF,10.3,5.6,21.2
1992,SG,5.4,3.4,9.4
1992,PG,5.1,33.3,24.4
1992,PG,4,28,24.4
1992,SG,7.9,20,23.3
1992,SG,5.1,13,22.1
1992,PF,9.7,7.1,16.7
1992,SF,8.7,5.2,18.9
1992,PF,9.2,10.8,22.5
1992,PF,9.1,10.5,22.3
1992,C,17.2,3.1,14.8
1992,PF,13.8,5.8,19.1
1992,SG,8.5,12.3,25.6
1992,SG,8.5,12.4,25.7
1992,SG,7.3,19.3,20.9
1992,PG,4.7,30.8,19.6
1992,PG,4.1,22.8,16.9
1992,PG,7.1,41.2,18.7
1992,SF,7.2,4.3,24.1
1992,PG,3.6,30.5,16.9
1992,PG,4.1,29.4,15.2
1992,PG,3.2,31.2,17.8
1992,SF,7.9,10.4,15.8
1992,SF,7.1,10.9,25.6
1992,PG,5.5,40.6,23.6
1992,PF,15.9,13.5,21.2
1992,SG,7.4,15.3,19.1
1992,C,12.7,5.5,4.5
1992,SG,9.5,25.7,31.7
1992,PF,21.2,7.3,24
1992,PG,5.1,18,15
1992,SF,13.5,13.3,17.8
1992,PF,14.6,4.1,17.2
1992,PF,9.3,8.1,19.4
1992,C,15.2,3.9,8.6
1992,C,16.4,4.3,14.8
1992,PG,4,24.2,19.5
1992,C,9.3,11,9.7
1992,PF,13.3,9.1,19.3
1992,C,11.4,11,16.9
1992,PF,20.3,12.7,16.6
1992,PF,16.8,12.2,16.8
1992,C,15.3,2.8,13.4
1992,C,15.5,5.4,12.2
1992,SG,9.7,19,20.4
1992,PF,12.9,8.1,14.2
1992,SG,7.1,9,23.6
1992,SF,10.9,5.9,21
1992,SG,5.4,9.3,17.3
1992,PF,13.2,10,16.4
1992,PF,12.6,10.8,17.1
1992,C,14.3,7.3,15.8
1992,SG,5.6,12.7,14.2
1992,SG,5.1,10.7,19.8
1992,SF,9.3,13.6,20.3
1992,SG,4.5,10,23.9
1992,PF,16.8,13.4,30.3
1992,C,16.9,5.6,21.7
1992,PF,10.8,15.8,23.1
1992,SG,5.4,16,24.9
1992,PF,14.9,6.5,12.2
1992,SG,5,18.9,24.3
1992,SG,1.4,9.4,11.3
1992,PG,3.3,4.5,23.1
1992,SF,8.2,17.7,18.9
1992,SF,11.8,15.7,16.4
1992,SF,11.2,10.2,23.3
1992,PF,13,8.8,24.2
1992,SF,8.8,9.9,19.5
1992,PG,8.8,29.2,14.1
1992,SG,5.6,14.5,20.2
1992,PF,14,7,19.2
1992,PF,12.1,6.2,18.6
1992,SF,5.6,9.8,22.2
1992,SF,10.9,11.2,16.7
1992,SG,7.2,11.4,16.1
1992,SF,7.4,12.2,23.6
1992,C,17.3,8.6,20.1
1992,PF,13,12,19.1
1992,SF,5.8,12.1,21.6
1992,SF,12.4,9.7,21.6
1992,PF,17.4,7.8,10.9
1992,C,17.8,9.9,25.6
1992,PF,13.9,9.8,19.3
1992,PG,5.9,21,19.1
1992,C,17,4.4,20.8
1992,PG,2.9,15.7,12.1
1992,PG,6.7,27.5,16
1992,C,17.9,10.3,16.7
1992,PF,13.6,9.3,19.7
1992,PF,12.2,7.4,17.2
1992,SF,8.1,19.6,22.8
1992,SG,4.5,12.7,22
1992,SG,5.1,14.7,26.8
1992,PF,16.2,4.1,12.6
1992,SF,11.5,25.8,24.6
1992,C,16.3,3.5,14.9
1992,PG,5,24.9,21.6
1992,SG,6.8,24.2,13.5
1992,PG,4.5,37.9,24.1
1992,PG,4.5,28.4,16.7
1992,PF,15.3,12.2,12.6
1992,C,10.6,7.8,16.7
1992,C,13.6,8.7,19.4
1992,SG,7.2,20.1,25
1992,SF,7.3,10.2,23.9
1992,PG,5.7,36.1,22.5
1992,SG,5.6,21.3,25.5
1992,PG,4.9,19.9,18.3
1992,SG,8.1,21.7,21
1992,SF,8.4,10.6,20.2
1992,C,16.8,5.8,22.7
1992,SF,10.7,9.4,22.1
1992,C,17.7,11.3,24.7
1992,PG,5.2,29.3,23.3
1992,PF,26.2,8.2,11.1
1992,C,12.9,3.4,13.7
1992,PF,9.4,9.8,17.4
1992,SF,8.5,11.6,13.9
1992,SF,8.9,10.6,13.7
1992,C,13.2,6.5,16.3
1992,C,15.9,7,14.7
1992,PF,16.4,17.5,21.1
1992,SG,6.6,13.4,20.4
1992,SF,6.1,9.6,26.9
1992,C,18.6,5.9,20.7
1992,C,17,5,16.5
1992,PG,8,25.1,19.4
1992,PG,8.7,27.8,21.1
1992,PG,7.6,24,18.6
1992,SF,11.8,17.6,22.2
1992,PG,4.7,34.4,21.4
1992,SF,12.8,6.6,23.6
1992,PF,12.2,12.2,21.5
1992,PG,3.6,30.9,19.8
1992,PF,17.8,5.4,7.6
1992,SG,6.3,19.8,19.9
1992,SG,7.4,9.5,19.9
1992,SG,5.8,23.4,20
1992,PG,5.3,20,19.5
1992,C,13,10.4,25.3
1992,C,16.2,4.7,13.8
1992,SG,5.2,20.3,24.4
1992,PF,11,7.6,15.2
1992,PG,5.1,53.7,19.9
1992,PG,7,33.8,19.2
1992,PF,22.8,9.8,23.8
1992,SG,6.5,12.3,27.5
1992,SG,0,4.7,18.7
1992,PG,4.8,31.3,25.3
1992,C,16.2,10.5,15.8
1992,SG,3.7,8.9,13.8
1992,PF,15.7,12.8,19.7
1992,PG,4.7,30.3,18.9
1992,PF,10,6.6,20.8
1992,SG,4.9,9.2,15.4
1992,PG,5.7,28.2,18.3
1992,SF,8.6,8.6,17.1
1992,SF,5.3,9.4,20.4
1992,PF,16.9,6.2,16.3
1992,PG,6.4,25.8,22.4
1992,C,9.3,23.2,20.6
1992,SG,8.7,18.9,14.4
1992,PG,4.4,29.5,21
1992,SG,5.6,16.6,18.7
1992,C,14.2,2,13.5
1992,PF,12.3,4.7,22
1992,PG,5,26.6,12.8
1992,PG,5.1,27.6,12.1
1992,SF,9.8,16.1,30.7
1992,SG,5,14.4,21.4
1992,PF,15.3,5.8,13.3
1992,C,11.8,7.6,21.9
1992,C,13.9,11.1,16.5
1992,PF,12.8,2.7,19.6
1992,PF,22.6,8.6,22
1992,PG,5.7,32.2,19.1
1992,SF,8.3,15,24.3
1992,SG,6.9,16.1,15.1
1992,C,11.1,7.1,12.8
1992,SF,7,7,24.8
1992,SF,8.2,20.3,25.4
1992,PG,4.1,22.4,13.7
1992,PG,4.1,22.8,13.4
1991,PG,3.8,19.2,27.2
1991,C,14.9,2.5,9.3
1991,PG,5.2,39.4,28.5
1991,SF,10.7,11.6,25.7
1991,SG,6.6,23.8,20.8
1991,PF,10.9,11.2,20.3
1991,PF,17.3,2.1,16.3
1991,PF,17.5,9.1,11.2
1991,PF,17,2.1,15.6
1991,SG,10.7,8.5,22.4
1991,SF,8.8,8.2,23.2
1991,SG,7.5,20.2,20.1
1991,SF,15.7,4.3,16.3
1991,PG,5.1,23.4,19.5
1991,SG,7.1,20.1,16.8
1991,PF,9.6,7.7,20
1991,SF,15.3,20.6,29.1
1991,SG,4.7,18.4,24.7
1991,SG,9.2,7.9,14.7
1991,SG,11,7.5,17.9
1991,SG,8.5,8.1,13.4
1991,C,18.1,7.7,21
1991,C,18.9,8.1,20.6
1991,C,16.9,7.1,21.8
1991,SF,11.1,11.9,19.3
1991,SF,12.3,25.9,23.7
1991,SG,4.9,16.8,24.2
1991,PG,5.1,25.5,20.6
1991,PG,5.4,40.2,12.8
1991,C,12.9,1.7,7
1991,PF,12.2,10.1,17.7
1991,C,13.1,11.4,20.3
1991,C,13.3,7,15.4
1991,PF,13.3,10.6,21.9
1991,PG,4.3,31.6,19.9
1991,SF,8.3,8.4,19.4
1991,PG,5.2,22.5,17.7
1991,C,14.3,4.9,14.2
1991,PF,13.5,4.5,14.6
1991,SF,7.6,8.5,22.1
1991,C,15.6,5.4,11.3
1991,SG,6.9,12.4,28.1
1991,PF,9.4,14.1,27.2
1991,C,12.6,7.1,15.8
1991,PF,13.3,6.3,23.8
1991,C,12.9,6.1,14.8
1991,PF,10.8,11.5,27.2
1991,PG,5.2,18.8,23.9
1991,PG,4.6,28.3,13.2
1991,PF,15.3,9.8,23.3
1991,PG,6.3,24.1,16
1991,PG,5.9,21.3,12.4
1991,PG,6.2,21.9,12.6
1991,PG,6.1,16.6,12.9
1991,PG,6.3,26.9,12.4
1991,PF,13.7,2.6,12.3
1991,SF,10.7,17.1,22.7
1991,PF,13.1,11.3,24.2
1991,PF,13,2.4,8.4
1991,SG,7.5,18,23.8
1991,SF,6.1,10.4,23
1991,C,16.3,13.9,24
1991,PG,4.7,22.8,15.6
1991,PF,14.9,5.5,13.4
1991,SG,6.1,12.2,24.6
1991,SG,5.6,11.7,26
1991,SG,7.3,13.3,21.3
1991,PG,7.2,37.1,19
1991,PG,4.5,16.6,14.3
1991,PG,4.2,17.2,14.5
1991,C,16.7,5.8,17.1
1991,C,14.8,3.5,13.6
1991,PG,4.6,39.2,24
1991,C,14.2,6.4,12.1
1991,SG,10.6,25.7,25.7
1991,C,11.7,5.1,22.8
1991,C,17.2,3.3,14.8
1991,SG,3.5,24.2,24
1991,SG,9.1,12.4,9.5
1991,SG,4.3,13.1,25.2
1991,C,15.2,2.6,7.6
1991,SF,7.3,10.1,17.1
1991,C,8.3,5.6,24.2
1991,SG,5.7,18.8,24.1
1991,SG,8.1,19.5,15.7
1991,SF,9.4,9,14.2
1991,SF,9.6,9.1,13.9
1991,SF,8.3,11.1,17.8
1991,SG,7.3,10.6,26
1991,SG,6.9,12.2,25
1991,SG,7.7,8.5,27.2
1991,C,16.5,7.7,18.8
1991,SG,5.6,18,21.8
1991,SF,8.3,9.5,22.7
1991,C,16.8,14.1,31.1
1991,SG,7.1,10.9,22.5
1991,SG,6.7,11.2,22.3
1991,SF,8.4,6.8,17.8
1991,PF,10,13,21.8
1991,PG,6.4,27.9,19.7
1991,PG,4.6,26.4,26.4
1991,SF,10,14.4,21.6
1991,SG,2.9,46.6,16.3
1991,SF,5.4,13,18.4
1991,PG,6.3,25.6,16.8
1991,SG,7.2,31.3,14.4
1991,PF,14,4.2,18.3
1991,PF,7.8,6.6,26.5
1991,PF,12.8,6.2,21.6
1991,PF,14.2,4.6,22.5
1991,PF,12.1,7.1,21.1
1991,SG,7.8,24.5,23.6
1991,C,15.1,6.4,18.8
1991,C,14.3,6.1,18.9
1991,C,15.6,6.5,18.8
1991,PG,5.3,38.2,16
1991,PF,10.7,11.2,21.4
1991,PF,14.7,8.8,15.3
1991,SG,10.3,12.5,19.2
1991,PF,13.8,4.5,15.6
1991,PF,12,6.6,11.5
1991,PG,3.4,27.4,17.3
1991,PF,15.7,6.8,19.7
1991,SG,5.3,5.8,22.6
1991,PF,15.8,3.8,16.6
1991,PF,11,6,17.3
1991,SG,6.7,16.7,16.5
1991,PG,5.7,36.8,24.7
1991,PG,4.6,30.7,24.2
1991,SG,7.3,23.2,28
1991,SG,5.6,15.3,24
1991,PG,5.4,23.3,17.3
1991,SF,9.6,7.2,14.3
1991,PF,17.7,2.1,14.7
1991,SG,6.4,21.2,19.1
1991,PG,4.8,29.7,19.1
1991,PG,7.1,42.2,19.5
1991,PF,9.1,10.6,27.9
1991,PG,4.3,31.4,16.2
1991,PG,4.2,28.5,15.7
1991,SF,7.7,9.2,19.7
1991,SG,7.7,8.5,27.2
1991,SG,8.1,8.7,29.1
1991,SG,7.6,8.5,26.9
1991,PG,5.3,40.7,24.8
1991,PG,10.9,49.3,22.9
1991,SG,6.7,17.8,21
1991,C,13.1,4,5.3
1991,SG,9.5,25.2,32.9
1991,PF,16.6,8.5,22.4
1991,PG,2.4,20.3,13.8
1991,SF,11.3,13.4,20.3
1991,C,14.9,3.7,20.5
1991,SG,6.4,10.8,22.1
1991,SF,7.3,21.8,34.4
1991,PF,10.2,6.9,17.6
1991,C,14.4,3.5,9
1991,PG,4.9,32.6,22.4
1991,C,10.6,8.3,8.4
1991,C,15.8,8.8,15.5
1991,PF,19.7,10.6,16
1991,C,14.4,2.9,10.3
1991,C,15.1,5,15.8
1991,C,16.1,4,16
1991,SG,5.7,9.9,18.7
1991,PG,4.5,30.6,12.1
1991,PG,3.9,9.8,17.2
1991,SG,9.9,19.5,20.2
1991,PF,13.1,7,15.7
1991,SG,7.9,9.6,22.2
1991,SF,8.9,6.8,18.8
1991,SG,6.1,10.5,18.1
1991,C,17.1,7.7,15.1
1991,PF,10.6,8.9,17.6
1991,PF,12.6,9.7,13.3
1991,C,14.3,6.8,14.2
1991,SF,10,12.9,19.1
1991,SG,4.9,9.7,22.5
1991,PF,17.2,14.7,30.1
1991,C,19.1,5.1,19.4
1991,PF,10.4,13.9,22.7
1991,SG,6.6,12,22.2
1991,PG,5.3,7,18.3
1991,SG,4.4,15.5,22.2
1991,PG,4.7,18.3,21
1991,SF,6.3,18.7,18.2
1991,C,13.1,6.5,16.3
1991,PF,12.5,14.7,15.5
1991,SF,11.7,10.5,23.2
1991,SF,9.2,11.6,28.6
1991,SF,12.4,10.2,21.8
1991,PF,12.8,8.8,23.9
1991,SF,10.1,9.6,18.9
1991,SG,10.5,32.8,13.7
1991,SG,5.4,16.6,22.5
1991,PF,14.1,5.5,16.8
1991,PF,14.9,7.3,18.7
1991,PF,13.7,4.6,15.8
1991,PF,9.7,6.3,17.8
1991,SG,6.4,12.8,13.3
1991,SF,10.7,12.8,19.5
1991,SF,5,27.9,16
1991,SF,7.4,14.9,23.5
1991,PF,13.9,7.7,12.4
1991,PF,11.8,6.2,17.3
1991,SG,9.7,17.8,16.9
1991,PF,13.6,13.4,22.2
1991,PG,6,33.8,18
1991,SF,5.9,11.9,24.3
1991,SF,11.6,10.9,22.8
1991,PF,19.3,10.4,15
1991,C,19.9,10.2,25
1991,SF,5.8,11.9,22.8
1991,C,19.3,3.7,19
1991,PG,2.7,19.9,14.4
1991,PG,6.5,30.8,14.9
1991,C,20.3,6,15.8
1991,PF,12.5,6.2,16.9
1991,C,11.7,5.9,14.4
1991,SF,9.3,14.7,24.8
1991,C,13.2,4.2,15.2
1991,SG,5.7,13.9,25.2
1991,SG,5.5,12.6,24.7
1991,SG,5.3,13,29.7
1991,SG,5.3,12.7,30.7
1991,SG,5.3,13.4,28
1991,PF,16.1,4.7,12.2
1991,SF,11.6,23.5,21.8
1991,C,15,2.8,15.1
1991,C,16.8,2.4,17.8
1991,C,13.5,3.2,12.8
1991,PG,5.9,34,19.6
1991,SG,5.8,21.8,15.2
1991,PG,4.6,44.6,21.3
1991,PG,4.6,13.3,16.6
1991,SG,8.2,7.6,16
1991,PF,16.1,8.7,11.3
1991,C,13.8,3.7,15.3
1991,C,11.7,5.3,18
1991,SF,13.7,14.1,20.1
1991,SG,8.8,17,25.4
1991,SF,8.1,11.5,22.4
1991,PG,5.3,37.6,21.8
1991,SG,8.2,11.8,24.5
1991,PG,5.3,19.5,20.1
1991,SG,10.5,25.4,20.3
1991,PF,7.9,9.5,18.2
1991,PF,10,11,22.6
1991,C,19,10.9,26.6
1991,SG,6,13.4,17.5
1991,PG,5.8,28.5,21.6
1991,SF,21.3,4.4,11.7
1991,PF,11.3,6.1,15.4
1991,C,18.1,7.1,16.1
1991,PF,12,3.4,15.7
1991,SF,7.8,10.9,18.1
1991,C,14.3,6.2,16.3
1991,PF,14.4,16.2,19.8
1991,SG,5.4,10.3,19.9
1991,SG,5.5,9.3,24.4
1991,C,18.3,6.8,22.7
1991,PG,7.4,28.1,19.3
1991,C,13.5,10.7,20.1
1991,SF,13.3,17.7,25.3
1991,PG,5.4,36.7,21.8
1991,SF,12.1,7.6,23.2
1991,PG,3.2,30.9,21.2
1991,PF,19.6,5.8,8.1
1991,SF,11.2,14.5,25.3
1991,C,12.1,7.4,21.7
1991,PG,4.4,24.3,16.9
1991,C,17.7,1.6,11.7
1991,SG,6.4,25.7,19.7
1991,PG,4.5,57.5,20.9
1991,PG,5.8,31.5,18.1
1991,C,18.3,12.4,25.9
1991,SG,7,8.8,26.7
1991,SG,4.1,20.1,22.4
1991,PG,5.5,42.6,25.2
1991,SF,11.8,10.9,16
1991,C,16.6,10.4,16.8
1991,C,12.3,2.6,12.7
1991,PF,14.8,9.6,19.2
1991,PG,2.9,19.7,21.3
1991,PF,12.9,10.8,27.4
1991,PF,11,7.2,17.1
1991,SF,7.8,18,19.1
1991,SG,5.1,13.9,18
1991,PG,6.1,31.6,16
1991,PF,11.8,8.5,17.1
1991,PG,5.4,27.4,16.5
1991,SF,4.3,7.1,20.9
1991,PF,16,4.8,15.2
1991,PG,6,29.8,20.7
1991,PG,11.8,26.4,13.7
1991,SF,11.7,2.3,14.6
1991,PG,4.3,27.7,20
1991,C,13.2,7.2,15.2
1991,C,15.7,2.4,11.6
1991,PF,15.1,4.9,20.8
1991,SF,13,14.4,28.1
1991,SG,5.5,19.5,21.3
1991,PF,16.1,4.9,13.7
1991,C,11.1,8.1,19.9
1991,C,13,11.6,19.1
1991,SF,10.3,20.8,22.3
1991,PF,16.2,6.3,19.8
1991,PG,5.9,28.4,20.1
1991,SF,7.9,9.4,20.2
1991,SF,9.2,18.9,21.3
1991,SF,7.6,7.2,19.9
1991,SG,7.4,10.7,14.7
1991,C,11.9,8,14.4
1991,SF,9.2,8.8,14.4
1991,SG,4.9,32.9,16.6
1991,SF,9.3,9.1,25.7
1991,PG,6.5,23.5,14.5
1991,SF,6.9,15.1,24.6
1991,PF,14.8,3,17.7
1990,C,13.4,5,9.4
1990,PG,4.4,23.3,18.5
1990,SF,8.7,11.6,24.3
1990,PG,6.8,25.5,23
1990,PF,10.7,10.5,20.4
1990,PF,16.6,2.7,19.1
1990,SG,9.3,10.5,22.1
1990,SF,8,10,20.4
1990,SG,7.5,19.6,20.9
1990,SF,15.6,4.8,19.7
1990,PG,4.7,20.7,16.9
1990,PG,4.5,33.3,12.5
1990,SF,9.3,8.1,21
1990,SF,16.7,15.6,24
1990,PG,4.7,18.3,23.3
1990,SG,3.9,15.3,19.7
1990,SG,9.3,6.8,13.5
1990,C,16.2,10.1,18.4
1990,SF,10.6,8.1,17.1
1990,SF,13.4,28.9,27.4
1990,C,11,6.1,10.8
1990,SG,5.4,16.3,23.6
1990,PG,5.9,26.2,22.8
1990,PG,4.3,44.6,13.5
1990,C,11.2,3.3,7.4
1990,SG,6.8,13.9,16.6
1990,C,16.6,6.4,20.5
1990,C,13.1,8.3,20.3
1990,C,13.1,3.4,17.9
1990,C,13.1,10.4,21.3
1990,C,12.8,10.3,15.6
1990,PG,3.7,28.5,14.7
1990,SF,9.7,5.7,19
1990,C,15.7,4.7,16.2
1990,C,18.6,3.6,13.4
1990,SG,8.5,12.4,29
1990,PF,10.6,10.8,24.2
1990,PF,10.7,9.3,18.1
1990,PF,10.6,12.1,29.4
1990,C,13.6,8.2,22.6
1990,C,13.3,6.7,20.7
1990,C,14,10.4,25.2
1990,C,12.7,8.9,16.7
1990,PF,12.1,4.5,24.6
1990,PF,10.3,10,28.8
1990,SG,5.8,12.2,26.8
1990,PG,5.3,24.3,13.5
1990,PG,5.3,23.2,14
1990,PG,5.4,27,12.4
1990,SF,8.1,7.9,21.1
1990,PF,16.4,5.6,19.4
1990,PG,9.7,19.9,15.8
1990,PG,6,23.3,13.7
1990,SG,7,15.3,14.4
1990,C,15.7,4.8,12
1990,SF,12,12,19.3
1990,C,12,3.5,18.7
1990,PF,13.5,12.9,28.3
1990,SG,5.1,14.7,26
1990,SG,6.1,10.3,25.8
1990,SF,7.5,9.6,22.6
1990,C,14.5,14.2,22.4
1990,PG,4.1,27.6,16.8
1990,PF,14.3,3.9,16.8
1990,SG,5.7,14.9,29.6
1990,PG,4.9,29.7,18.8
1990,SG,6,19.9,19.1
1990,C,18.2,6.7,20
1990,C,15.8,3.6,13.4
1990,PG,4.6,37.4,21.7
1990,PG,4.2,22.1,16.2
1990,SG,10.3,24.8,25.5
1990,C,11.2,5.5,23.2
1990,PF,17,4.1,16
1990,PF,16.6,4.2,18
1990,PF,17.4,4,14
1990,SG,4.7,22.2,22.5
1990,SG,5.6,16.2,29.1
1990,C,15.4,2.2,8.2
